YEAR,Municipality,LAT,LON,MONTH,ALLSKY_SFC_SW_DWN,EVLAND,GWETROOT,PRECTOTCORR,RH2M,T2M_MAX,T2M_MIN,TS,WS2M
2000,Tanza,14.36,120.85,6,19.72,3.08,0.91,6.94,83.07,31.16,25.42,28.67,2.8
2000,Tanza,14.36,120.85,7,13.99,3.66,0.99,20.84,87.28,28.79,24.57,27.4,4.68
2000,Tanza,14.36,120.85,8,17.06,3.5,0.99,12.94,86.0,29.79,24.79,28.02,3.73
2000,Tanza,14.36,120.85,9,16.84,3.85,0.99,14.73,85.9,30.27,24.86,27.57,4.29
2000,Tanza,14.36,120.85,10,15.56,3.23,0.97,8.46,86.64,30.44,24.73,27.75,3.85
2000,Tanza,14.36,120.85,11,14.73,3.34,0.97,3.37,87.47,29.74,23.5,27.01,4.28
2000,Tanza,14.36,120.85,12,14.19,2.82,0.9,3.55,87.24,29.71,23.2,26.65,4.68
2000,Ternate,14.28,120.7,1,16.35,3.41,0.8,1.07,82.19,29.46,20.6,26.41,4.86
2000,Ternate,14.28,120.7,2,16.51,2.94,0.75,2.53,82.84,30.76,22.31,26.98,4.71
2000,Ternate,14.28,120.7,3,19.4,2.57,0.68,1.73,80.11,31.58,23.22,28.23,4.2
2000,Ternate,14.28,120.7,4,22.38,2.32,0.62,1.71,74.03,34.92,24.82,30.51,3.12
2000,Ternate,14.28,120.7,5,17.88,2.26,0.74,8.62,78.76,35.13,25.71,30.01,3.5
2000,Ternate,14.28,120.7,6,19.72,3.08,0.91,6.94,83.07,31.16,25.42,28.67,2.8
2000,Ternate,14.28,120.7,7,13.99,3.66,0.99,20.84,87.28,28.79,24.57,27.4,4.68
2000,Ternate,14.28,120.7,8,17.06,3.5,0.99,12.94,86.0,29.79,24.79,28.02,3.73
2000,Ternate,14.28,120.7,9,16.84,3.85,0.99,14.73,85.9,30.27,24.86,27.57,4.29
2000,Ternate,14.28,120.7,10,15.56,3.23,0.97,8.46,86.64,30.44,24.73,27.75,3.85
2000,Ternate,14.28,120.7,11,14.73,3.34,0.97,3.37,87.47,29.74,23.5,27.01,4.28
2000,Ternate,14.28,120.7,12,14.19,2.82,0.9,3.55,87.24,29.71,23.2,26.65,4.68
2000,Trece Martires City,14.28,120.86,1,16.35,3.41,0.8,1.07,82.19,29.46,20.6,26.41,4.86
2000,Trece Martires City,14.28,120.86,2,16.51,2.94,0.75,2.53,82.84,30.76,22.31,26.98,4.71
2000,Trece Martires City,14.28,120.86,3,19.4,2.57,0.68,1.73,80.11,31.58,23.22,28.23,4.2
2000,Trece Martires City,14.28,120.86,4,22.38,2.32,0.62,1.71,74.03,34.92,24.82,30.51,3.12
2000,Trece Martires City,14.28,120.86,5,17.88,2.26,0.74,8.62,78.76,35.13,25.71,30.01,3.5
2000,Trece Martires City,14.28,120.86,6,19.72,3.08,0.91,6.94,83.07,31.16,25.42,28.67,2.8
2000,Trece Martires City,14.28,120.86,7,13.99,3.66,0.99,20.84,87.28,28.79,24.57,27.4,4.68
2000,Trece Martires City,14.28,120.86,8,17.06,3.5,0.99,12.94,86.0,29.79,24.79,28.02,3.73
2000,Trece Martires City,14.28,120.86,9,16.84,3.85,0.99,14.73,85.9,30.27,24.86,27.57,4.29
2000,Trece Martires City,14.28,120.86,10,15.56,3.23,0.97,8.46,86.64,30.44,24.73,27.75,3.85
2000,Trece Martires City,14.28,120.86,11,14.73,3.34,0.97,3.37,87.47,29.74,23.5,27.01,4.28
2000,Trece Martires City,14.28,120.86,12,14.19,2.82,0.9,3.55,87.24,29.71,23.2,26.65,4.68
2001,Alfonso,14.14,120.85,1,16.61,4.86,0.78,0.98,84.36,29.58,22.13,26.52,4.28
2001,Alfonso,14.14,120.85,2,16.75,4.38,0.65,4.16,83.86,29.59,22.55,26.44,4.5
2001,Alfonso,14.14,120.85,3,20.93,3.18,0.58,1.32,81.94,30.84,23.97,27.46,4.06
2001,Alfonso,14.14,120.85,4,23.06,2.58,0.51,1.39,75.13,33.58,25.64,29.63,2.81
2001,Alfonso,14.14,120.85,5,19.93,3.32,0.57,6.01,78.7,34.15,26.11,29.41,2.67
2001,Alfonso,14.14,120.85,6,18.82,3.38,0.69,10.0,83.13,31.93,25.93,28.83,2.87
2001,Alfonso,14.14,120.85,7,17.16,4.38,0.91,7.94,87.17,28.88,25.15,27.54,3.76
2001,Alfonso,14.14,120.85,8,14.25,3.88,0.95,11.91,89.56,29.03,25.59,27.6,4.34
2001,Alfonso,14.14,120.85,9,17.83,3.58,0.94,2.7,86.78,29.65,25.11,27.58,3.21
2001,Alfonso,14.14,120.85,10,17.58,3.81,0.88,4.63,85.39,30.82,25.36,27.79,3.29
2001,Alfonso,14.14,120.85,11,17.12,5.01,0.88,6.21,84.99,30.04,22.14,26.96,4.84
2001,Alfonso,14.14,120.85,12,15.09,5.22,0.81,5.58,85.55,29.32,21.61,26.09,5.49
2001,Amadeo,14.17,120.92,1,16.61,4.86,0.78,0.98,84.36,29.58,22.13,26.52,4.28
2001,Amadeo,14.17,120.92,2,16.75,4.38,0.65,4.16,83.86,29.59,22.55,26.44,4.5
2001,Amadeo,14.17,120.92,3,20.93,3.18,0.58,1.32,81.94,30.84,23.97,27.46,4.06
2001,Amadeo,14.17,120.92,4,23.06,2.58,0.51,1.39,75.13,33.58,25.64,29.63,2.81
2001,Amadeo,14.17,120.92,5,19.93,3.32,0.57,6.01,78.7,34.15,26.11,29.41,2.67
2001,Amadeo,14.17,120.92,6,18.82,3.38,0.69,10.0,83.13,31.93,25.93,28.83,2.87
2001,Amadeo,14.17,120.92,7,17.16,4.38,0.91,7.94,87.17,28.88,25.15,27.54,3.76
2001,Amadeo,14.17,120.92,8,14.25,3.88,0.95,11.91,89.56,29.03,25.59,27.6,4.34
2001,Amadeo,14.17,120.92,9,17.83,3.58,0.94,2.7,86.78,29.65,25.11,27.58,3.21
2001,Amadeo,14.17,120.92,10,17.58,3.81,0.88,4.63,85.39,30.82,25.36,27.79,3.29
2001,Amadeo,14.17,120.92,11,17.12,5.01,0.88,6.21,84.99,30.04,22.14,26.96,4.84
2001,Amadeo,14.17,120.92,12,15.09,5.22,0.81,5.58,85.55,29.32,21.61,26.09,5.49
2001,Bacoor City,14.46,120.94,1,16.61,4.77,0.91,2.57,87.2,30.46,18.95,24.57,1.64
2001,Bacoor City,14.46,120.94,2,16.75,5.29,0.87,9.14,86.38,31.74,19.81,24.95,1.83
2001,Bacoor City,14.46,120.94,3,20.93,4.28,0.82,4.02,84.91,31.19,21.31,25.86,1.61
2001,Bacoor City,14.46,120.94,4,23.06,3.99,0.75,2.4,79.62,34.32,23.06,27.95,1.3
2001,Bacoor City,14.46,120.94,5,19.93,3.47,0.74,4.57,80.74,35.42,23.61,28.23,1.1
2001,Bacoor City,14.46,120.94,6,18.82,3.3,0.79,8.13,84.55,34.19,23.79,27.2,1.02
2001,Bacoor City,14.46,120.94,7,17.16,4.29,0.93,7.1,88.53,30.29,22.93,26.15,1.49
2001,Bacoor City,14.46,120.94,8,14.25,3.77,0.95,7.42,90.16,30.16,23.55,26.35,1.57
2001,Bacoor City,14.46,120.94,9,17.83,3.37,0.9,1.73,88.41,30.31,22.24,26.0,1.32
2001,Bacoor City,14.46,120.94,10,17.58,3.88,0.9,9.62,89.04,31.13,22.74,26.06,1.27
2001,Bacoor City,14.46,120.94,11,17.12,4.94,0.93,9.62,87.77,30.02,18.14,24.86,1.84
2001,Bacoor City,14.46,120.94,12,15.09,5.35,0.92,12.65,88.41,28.78,18.37,23.93,2.12
2001,Carmona,14.31,121.05,1,13.95,4.77,0.91,2.57,87.2,30.46,18.95,24.57,1.64
2001,Carmona,14.31,121.05,2,14.24,5.29,0.87,9.14,86.38,31.74,19.81,24.95,1.83
2001,Carmona,14.31,121.05,3,17.51,4.28,0.82,4.02,84.91,31.19,21.31,25.86,1.61
2001,Carmona,14.31,121.05,4,21.33,3.99,0.75,2.4,79.62,34.32,23.06,27.95,1.3
2001,Carmona,14.31,121.05,5,20.69,3.47,0.74,4.57,80.74,35.42,23.61,28.23,1.1
2001,Carmona,14.31,121.05,6,18.81,3.3,0.79,8.13,84.55,34.19,23.79,27.2,1.02
2001,Carmona,14.31,121.05,7,18.35,4.29,0.93,7.1,88.53,30.29,22.93,26.15,1.49
2001,Carmona,14.31,121.05,8,14.99,3.77,0.95,7.42,90.16,30.16,23.55,26.35,1.57
2001,Carmona,14.31,121.05,9,18.14,3.37,0.9,1.73,88.41,30.31,22.24,26.0,1.32
2001,Carmona,14.31,121.05,10,15.41,3.88,0.9,9.62,89.04,31.13,22.74,26.06,1.27
2001,Carmona,14.31,121.05,11,13.96,4.94,0.93,9.62,87.77,30.02,18.14,24.86,1.84
2001,Carmona,14.31,121.05,12,12.15,5.35,0.92,12.65,88.41,28.78,18.37,23.93,2.12
2001,Cavite City,14.48,120.9,1,16.61,3.34,0.79,0.58,81.95,30.33,21.38,27.1,4.36
2001,Cavite City,14.48,120.9,2,16.75,3.07,0.7,3.59,80.98,30.43,22.05,27.34,4.9
2001,Cavite City,14.48,120.9,3,20.93,2.58,0.66,1.1,78.27,32.7,23.38,28.62,4.32
2001,Cavite City,14.48,120.9,4,23.06,2.22,0.62,1.52,72.1,34.64,25.28,31.31,3.14
2001,Cavite City,14.48,120.9,5,19.93,2.52,0.69,5.53,77.02,34.75,26.12,30.63,3.06
2001,Cavite City,14.48,120.9,6,18.82,2.93,0.85,11.88,82.44,31.67,25.65,29.1,2.99
2001,Cavite City,14.48,120.9,7,17.16,4.1,0.98,11.31,87.06,28.81,25.13,27.66,4.24
2001,Cavite City,14.48,120.9,8,14.25,3.49,0.99,13.48,88.74,29.51,25.47,27.8,4.81
2001,Cavite City,14.48,120.9,9,17.83,3.17,0.96,2.72,86.72,29.74,24.47,27.65,3.7
2001,Cavite City,14.48,120.9,10,17.58,3.19,0.9,3.45,84.15,30.89,24.56,28.19,3.29
2001,Cavite City,14.48,120.9,11,17.12,3.67,0.85,3.28,82.82,30.64,21.06,27.28,5.05
2001,Cavite City,14.48,120.9,12,15.09,3.23,0.78,3.05,82.58,30.02,20.7,26.56,5.8
2001,Dasmarinas City,14.33,120.93,1,16.61,3.34,0.79,0.58,81.95,30.33,21.38,27.1,4.36
2001,Dasmarinas City,14.33,120.93,2,16.75,3.07,0.7,3.59,80.98,30.43,22.05,27.34,4.9
2001,Dasmarinas City,14.33,120.93,3,20.93,2.58,0.66,1.1,78.27,32.7,23.38,28.62,4.32
2001,Dasmarinas City,14.33,120.93,4,23.06,2.22,0.62,1.52,72.1,34.64,25.28,31.31,3.14
2001,Dasmarinas City,14.33,120.93,5,19.93,2.52,0.69,5.53,77.02,34.75,26.12,30.63,3.06
2001,Dasmarinas City,14.33,120.93,6,18.82,2.93,0.85,11.88,82.44,31.67,25.65,29.1,2.99
2001,Dasmarinas City,14.33,120.93,7,17.16,4.1,0.98,11.31,87.06,28.81,25.13,27.66,4.24
2001,Dasmarinas City,14.33,120.93,8,14.25,3.49,0.99,13.48,88.74,29.51,25.47,27.8,4.81
2001,Dasmarinas City,14.33,120.93,9,17.83,3.17,0.96,2.72,86.72,29.74,24.47,27.65,3.7
2001,Dasmarinas City,14.33,120.93,10,17.58,3.19,0.9,3.45,84.15,30.89,24.56,28.19,3.29
2001,Dasmarinas City,14.33,120.93,11,17.12,3.67,0.85,3.28,82.82,30.64,21.06,27.28,5.05
2001,Dasmarinas City,14.33,120.93,12,15.09,3.23,0.78,3.05,82.58,30.02,20.7,26.56,5.8
2001,General Emilio Aguinaldo,14.18,120.79,1,16.61,4.86,0.78,0.98,84.36,29.58,22.13,26.52,4.28
2001,General Emilio Aguinaldo,14.18,120.79,2,16.75,4.38,0.65,4.16,83.86,29.59,22.55,26.44,4.5
2001,General Emilio Aguinaldo,14.18,120.79,3,20.93,3.18,0.58,1.32,81.94,30.84,23.97,27.46,4.06
2001,General Emilio Aguinaldo,14.18,120.79,4,23.06,2.58,0.51,1.39,75.13,33.58,25.64,29.63,2.81
2001,General Emilio Aguinaldo,14.18,120.79,5,19.93,3.32,0.57,6.01,78.7,34.15,26.11,29.41,2.67
2001,General Emilio Aguinaldo,14.18,120.79,6,18.82,3.38,0.69,10.0,83.13,31.93,25.93,28.83,2.87
2001,General Emilio Aguinaldo,14.18,120.79,7,17.16,4.38,0.91,7.94,87.17,28.88,25.15,27.54,3.76
2001,General Emilio Aguinaldo,14.18,120.79,8,14.25,3.88,0.95,11.91,89.56,29.03,25.59,27.6,4.34
2001,General Emilio Aguinaldo,14.18,120.79,9,17.83,3.58,0.94,2.7,86.78,29.65,25.11,27.58,3.21
2001,General Emilio Aguinaldo,14.18,120.79,10,17.58,3.81,0.88,4.63,85.39,30.82,25.36,27.79,3.29
2001,General Emilio Aguinaldo,14.18,120.79,11,17.12,5.01,0.88,6.21,84.99,30.04,22.14,26.96,4.84
2001,General Emilio Aguinaldo,14.18,120.79,12,15.09,5.22,0.81,5.58,85.55,29.32,21.61,26.09,5.49
2001,General Mariano Alvarez,14.3,121.0,1,13.95,4.77,0.91,2.57,87.2,30.46,18.95,24.57,1.64
2001,General Mariano Alvarez,14.3,121.0,2,14.24,5.29,0.87,9.14,86.38,31.74,19.81,24.95,1.83
2001,General Mariano Alvarez,14.3,121.0,3,17.51,4.28,0.82,4.02,84.91,31.19,21.31,25.86,1.61
2001,General Mariano Alvarez,14.3,121.0,4,21.33,3.99,0.75,2.4,79.62,34.32,23.06,27.95,1.3
2001,General Mariano Alvarez,14.3,121.0,5,20.69,3.47,0.74,4.57,80.74,35.42,23.61,28.23,1.1
2001,General Mariano Alvarez,14.3,121.0,6,18.81,3.3,0.79,8.13,84.55,34.19,23.79,27.2,1.02
2001,General Mariano Alvarez,14.3,121.0,7,18.35,4.29,0.93,7.1,88.53,30.29,22.93,26.15,1.49
2001,General Mariano Alvarez,14.3,121.0,8,14.99,3.77,0.95,7.42,90.16,30.16,23.55,26.35,1.57
2001,General Mariano Alvarez,14.3,121.0,9,18.14,3.37,0.9,1.73,88.41,30.31,22.24,26.0,1.32
2001,General Mariano Alvarez,14.3,121.0,10,15.41,3.88,0.9,9.62,89.04,31.13,22.74,26.06,1.27
2001,General Mariano Alvarez,14.3,121.0,11,13.96,4.94,0.93,9.62,87.77,30.02,18.14,24.86,1.84
2001,General Mariano Alvarez,14.3,121.0,12,12.15,5.35,0.92,12.65,88.41,28.78,18.37,23.93,2.12
2001,General Trias,14.38,120.88,1,16.61,3.34,0.79,0.58,81.95,30.33,21.38,27.1,4.36
2001,General Trias,14.38,120.88,2,16.75,3.07,0.7,3.59,80.98,30.43,22.05,27.34,4.9
2001,General Trias,14.38,120.88,3,20.93,2.58,0.66,1.1,78.27,32.7,23.38,28.62,4.32
2001,General Trias,14.38,120.88,4,23.06,2.22,0.62,1.52,72.1,34.64,25.28,31.31,3.14
2001,General Trias,14.38,120.88,5,19.93,2.52,0.69,5.53,77.02,34.75,26.12,30.63,3.06
2001,General Trias,14.38,120.88,6,18.82,2.93,0.85,11.88,82.44,31.67,25.65,29.1,2.99
2001,General Trias,14.38,120.88,7,17.16,4.1,0.98,11.31,87.06,28.81,25.13,27.66,4.24
2001,General Trias,14.38,120.88,8,14.25,3.49,0.99,13.48,88.74,29.51,25.47,27.8,4.81
2001,General Trias,14.38,120.88,9,17.83,3.17,0.96,2.72,86.72,29.74,24.47,27.65,3.7
2001,General Trias,14.38,120.88,10,17.58,3.19,0.9,3.45,84.15,30.89,24.56,28.19,3.29
2001,General Trias,14.38,120.88,11,17.12,3.67,0.85,3.28,82.82,30.64,21.06,27.28,5.05
2001,General Trias,14.38,120.88,12,15.09,3.23,0.78,3.05,82.58,30.02,20.7,26.56,5.8
2001,Imus City,14.43,120.93,1,16.61,3.34,0.79,0.58,81.95,30.33,21.38,27.1,4.36
2001,Imus City,14.43,120.93,2,16.75,3.07,0.7,3.59,80.98,30.43,22.05,27.34,4.9
2001,Imus City,14.43,120.93,3,20.93,2.58,0.66,1.1,78.27,32.7,23.38,28.62,4.32
2001,Imus City,14.43,120.93,4,23.06,2.22,0.62,1.52,72.1,34.64,25.28,31.31,3.14
2001,Imus City,14.43,120.93,5,19.93,2.52,0.69,5.53,77.02,34.75,26.12,30.63,3.06
2001,Imus City,14.43,120.93,6,18.82,2.93,0.85,11.88,82.44,31.67,25.65,29.1,2.99
2001,Imus City,14.43,120.93,7,17.16,4.1,0.98,11.31,87.06,28.81,25.13,27.66,4.24
2001,Imus City,14.43,120.93,8,14.25,3.49,0.99,13.48,88.74,29.51,25.47,27.8,4.81
2001,Imus City,14.43,120.93,9,17.83,3.17,0.96,2.72,86.72,29.74,24.47,27.65,3.7
2001,Imus City,14.43,120.93,10,17.58,3.19,0.9,3.45,84.15,30.89,24.56,28.19,3.29
2001,Imus City,14.43,120.93,11,17.12,3.67,0.85,3.28,82.82,30.64,21.06,27.28,5.05
2001,Imus City,14.43,120.93,12,15.09,3.23,0.78,3.05,82.58,30.02,20.7,26.56,5.8
2001,Indang,14.19,120.87,1,16.61,4.86,0.78,0.98,84.36,29.58,22.13,26.52,4.28
2001,Indang,14.19,120.87,2,16.75,4.38,0.65,4.16,83.86,29.59,22.55,26.44,4.5
2001,Indang,14.19,120.87,3,20.93,3.18,0.58,1.32,81.94,30.84,23.97,27.46,4.06
2001,Indang,14.19,120.87,4,23.06,2.58,0.51,1.39,75.13,33.58,25.64,29.63,2.81
2001,Indang,14.19,120.87,5,19.93,3.32,0.57,6.01,78.7,34.15,26.11,29.41,2.67
2001,Indang,14.19,120.87,6,18.82,3.38,0.69,10.0,83.13,31.93,25.93,28.83,2.87
2001,Indang,14.19,120.87,7,17.16,4.38,0.91,7.94,87.17,28.88,25.15,27.54,3.76
2001,Indang,14.19,120.87,8,14.25,3.88,0.95,11.91,89.56,29.03,25.59,27.6,4.34
2001,Indang,14.19,120.87,9,17.83,3.58,0.94,2.7,86.78,29.65,25.11,27.58,3.21
2001,Indang,14.19,120.87,10,17.58,3.81,0.88,4.63,85.39,30.82,25.36,27.79,3.29
2001,Indang,14.19,120.87,11,17.12,5.01,0.88,6.21,84.99,30.04,22.14,26.96,4.84
2001,Indang,14.19,120.87,12,15.09,5.22,0.81,5.58,85.55,29.32,21.61,26.09,5.49
2001,Kawit,14.44,120.9,1,16.61,3.34,0.79,0.58,81.95,30.33,21.38,27.1,4.36
2001,Kawit,14.44,120.9,2,16.75,3.07,0.7,3.59,80.98,30.43,22.05,27.34,4.9
2001,Kawit,14.44,120.9,3,20.93,2.58,0.66,1.1,78.27,32.7,23.38,28.62,4.32
2001,Kawit,14.44,120.9,4,23.06,2.22,0.62,1.52,72.1,34.64,25.28,31.31,3.14
2001,Kawit,14.44,120.9,5,19.93,2.52,0.69,5.53,77.02,34.75,26.12,30.63,3.06
2001,Kawit,14.44,120.9,6,18.82,2.93,0.85,11.88,82.44,31.67,25.65,29.1,2.99
2001,Kawit,14.44,120.9,7,17.16,4.1,0.98,11.31,87.06,28.81,25.13,27.66,4.24
2001,Kawit,14.44,120.9,8,14.25,3.49,0.99,13.48,88.74,29.51,25.47,27.8,4.81
2001,Kawit,14.44,120.9,9,17.83,3.17,0.96,2.72,86.72,29.74,24.47,27.65,3.7
2001,Kawit,14.44,120.9,10,17.58,3.19,0.9,3.45,84.15,30.89,24.56,28.19,3.29
2001,Kawit,14.44,120.9,11,17.12,3.67,0.85,3.28,82.82,30.64,21.06,27.28,5.05
2001,Kawit,14.44,120.9,12,15.09,3.23,0.78,3.05,82.58,30.02,20.7,26.56,5.8
2001,Magallanes,14.19,120.73,1,16.61,4.86,0.78,0.98,84.36,29.58,22.13,26.52,4.28
2001,Magallanes,14.19,120.73,2,16.75,4.38,0.65,4.16,83.86,29.59,22.55,26.44,4.5
2001,Magallanes,14.19,120.73,3,20.93,3.18,0.58,1.32,81.94,30.84,23.97,27.46,4.06
2001,Magallanes,14.19,120.73,4,23.06,2.58,0.51,1.39,75.13,33.58,25.64,29.63,2.81
2001,Magallanes,14.19,120.73,5,19.93,3.32,0.57,6.01,78.7,34.15,26.11,29.41,2.67
2001,Magallanes,14.19,120.73,6,18.82,3.38,0.69,10.0,83.13,31.93,25.93,28.83,2.87
2001,Magallanes,14.19,120.73,7,17.16,4.38,0.91,7.94,87.17,28.88,25.15,27.54,3.76
2001,Magallanes,14.19,120.73,8,14.25,3.88,0.95,11.91,89.56,29.03,25.59,27.6,4.34
2001,Magallanes,14.19,120.73,9,17.83,3.58,0.94,2.7,86.78,29.65,25.11,27.58,3.21
2001,Magallanes,14.19,120.73,10,17.58,3.81,0.88,4.63,85.39,30.82,25.36,27.79,3.29
2001,Magallanes,14.19,120.73,11,17.12,5.01,0.88,6.21,84.99,30.04,22.14,26.96,4.84
2001,Magallanes,14.19,120.73,12,15.09,5.22,0.81,5.58,85.55,29.32,21.61,26.09,5.49
2001,Maragondon,14.27,120.73,1,16.61,3.34,0.79,0.58,81.95,30.33,21.38,27.1,4.36
2001,Maragondon,14.27,120.73,2,16.75,3.07,0.7,3.59,80.98,30.43,22.05,27.34,4.9
2001,Maragondon,14.27,120.73,3,20.93,2.58,0.66,1.1,78.27,32.7,23.38,28.62,4.32
2001,Maragondon,14.27,120.73,4,23.06,2.22,0.62,1.52,72.1,34.64,25.28,31.31,3.14
2001,Maragondon,14.27,120.73,5,19.93,2.52,0.69,5.53,77.02,34.75,26.12,30.63,3.06
2001,Maragondon,14.27,120.73,6,18.82,2.93,0.85,11.88,82.44,31.67,25.65,29.1,2.99
2001,Maragondon,14.27,120.73,7,17.16,4.1,0.98,11.31,87.06,28.81,25.13,27.66,4.24
2001,Maragondon,14.27,120.73,8,14.25,3.49,0.99,13.48,88.74,29.51,25.47,27.8,4.81
2001,Maragondon,14.27,120.73,9,17.83,3.17,0.96,2.72,86.72,29.74,24.47,27.65,3.7
2001,Maragondon,14.27,120.73,10,17.58,3.19,0.9,3.45,84.15,30.89,24.56,28.19,3.29
2001,Maragondon,14.27,120.73,11,17.12,3.67,0.85,3.28,82.82,30.64,21.06,27.28,5.05
2001,Maragondon,14.27,120.73,12,15.09,3.23,0.78,3.05,82.58,30.02,20.7,26.56,5.8
2001,Mendez,14.13,120.9,1,16.61,4.86,0.78,0.98,84.36,29.58,22.13,26.52,4.28
2001,Mendez,14.13,120.9,2,16.75,4.38,0.65,4.16,83.86,29.59,22.55,26.44,4.5
2001,Mendez,14.13,120.9,3,20.93,3.18,0.58,1.32,81.94,30.84,23.97,27.46,4.06
2001,Mendez,14.13,120.9,4,23.06,2.58,0.51,1.39,75.13,33.58,25.64,29.63,2.81
2001,Mendez,14.13,120.9,5,19.93,3.32,0.57,6.01,78.7,34.15,26.11,29.41,2.67
2001,Mendez,14.13,120.9,6,18.82,3.38,0.69,10.0,83.13,31.93,25.93,28.83,2.87
2001,Mendez,14.13,120.9,7,17.16,4.38,0.91,7.94,87.17,28.88,25.15,27.54,3.76
2001,Mendez,14.13,120.9,8,14.25,3.88,0.95,11.91,89.56,29.03,25.59,27.6,4.34
2001,Mendez,14.13,120.9,9,17.83,3.58,0.94,2.7,86.78,29.65,25.11,27.58,3.21
2001,Mendez,14.13,120.9,10,17.58,3.81,0.88,4.63,85.39,30.82,25.36,27.79,3.29
2001,Mendez,14.13,120.9,11,17.12,5.01,0.88,6.21,84.99,30.04,22.14,26.96,4.84
2001,Mendez,14.13,120.9,12,15.09,5.22,0.81,5.58,85.55,29.32,21.61,26.09,5.49
2001,Naic,14.32,120.77,1,16.61,3.34,0.79,0.58,81.95,30.33,21.38,27.1,4.36
2001,Naic,14.32,120.77,2,16.75,3.07,0.7,3.59,80.98,30.43,22.05,27.34,4.9
2001,Naic,14.32,120.77,3,20.93,2.58,0.66,1.1,78.27,32.7,23.38,28.62,4.32
2001,Naic,14.32,120.77,4,23.06,2.22,0.62,1.52,72.1,34.64,25.28,31.31,3.14
2001,Naic,14.32,120.77,5,19.93,2.52,0.69,5.53,77.02,34.75,26.12,30.63,3.06
2001,Naic,14.32,120.77,6,18.82,2.93,0.85,11.88,82.44,31.67,25.65,29.1,2.99
2001,Naic,14.32,120.77,7,17.16,4.1,0.98,11.31,87.06,28.81,25.13,27.66,4.24
2001,Naic,14.32,120.77,8,14.25,3.49,0.99,13.48,88.74,29.51,25.47,27.8,4.81
2001,Naic,14.32,120.77,9,17.83,3.17,0.96,2.72,86.72,29.74,24.47,27.65,3.7
2001,Naic,14.32,120.77,10,17.58,3.19,0.9,3.45,84.15,30.89,24.56,28.19,3.29
2001,Naic,14.32,120.77,11,17.12,3.67,0.85,3.28,82.82,30.64,21.06,27.28,5.05
2001,Naic,14.32,120.77,12,15.09,3.23,0.78,3.05,82.58,30.02,20.7,26.56,5.8
2001,Noveleta,14.43,120.88,1,16.61,3.34,0.79,0.58,81.95,30.33,21.38,27.1,4.36
2001,Noveleta,14.43,120.88,2,16.75,3.07,0.7,3.59,80.98,30.43,22.05,27.34,4.9
2001,Noveleta,14.43,120.88,3,20.93,2.58,0.66,1.1,78.27,32.7,23.38,28.62,4.32
2001,Noveleta,14.43,120.88,4,23.06,2.22,0.62,1.52,72.1,34.64,25.28,31.31,3.14
2001,Noveleta,14.43,120.88,5,19.93,2.52,0.69,5.53,77.02,34.75,26.12,30.63,3.06
2001,Noveleta,14.43,120.88,6,18.82,2.93,0.85,11.88,82.44,31.67,25.65,29.1,2.99
2001,Noveleta,14.43,120.88,7,17.16,4.1,0.98,11.31,87.06,28.81,25.13,27.66,4.24
2001,Noveleta,14.43,120.88,8,14.25,3.49,0.99,13.48,88.74,29.51,25.47,27.8,4.81
2001,Noveleta,14.43,120.88,9,17.83,3.17,0.96,2.72,86.72,29.74,24.47,27.65,3.7
2001,Noveleta,14.43,120.88,10,17.58,3.19,0.9,3.45,84.15,30.89,24.56,28.19,3.29
2001,Noveleta,14.43,120.88,11,17.12,3.67,0.85,3.28,82.82,30.64,21.06,27.28,5.05
2001,Noveleta,14.43,120.88,12,15.09,3.23,0.78,3.05,82.58,30.02,20.7,26.56,5.8
2001,Rosario,14.41,120.85,1,16.61,3.34,0.79,0.58,81.95,30.33,21.38,27.1,4.36
2001,Rosario,14.41,120.85,2,16.75,3.07,0.7,3.59,80.98,30.43,22.05,27.34,4.9
2001,Rosario,14.41,120.85,3,20.93,2.58,0.66,1.1,78.27,32.7,23.38,28.62,4.32
2001,Rosario,14.41,120.85,4,23.06,2.22,0.62,1.52,72.1,34.64,25.28,31.31,3.14
2001,Rosario,14.41,120.85,5,19.93,2.52,0.69,5.53,77.02,34.75,26.12,30.63,3.06
2001,Rosario,14.41,120.85,6,18.82,2.93,0.85,11.88,82.44,31.67,25.65,29.1,2.99
2001,Rosario,14.41,120.85,7,17.16,4.1,0.98,11.31,87.06,28.81,25.13,27.66,4.24
2001,Rosario,14.41,120.85,8,14.25,3.49,0.99,13.48,88.74,29.51,25.47,27.8,4.81
2001,Rosario,14.41,120.85,9,17.83,3.17,0.96,2.72,86.72,29.74,24.47,27.65,3.7
2001,Rosario,14.41,120.85,10,17.58,3.19,0.9,3.45,84.15,30.89,24.56,28.19,3.29
2001,Rosario,14.41,120.85,11,17.12,3.67,0.85,3.28,82.82,30.64,21.06,27.28,5.05
2001,Rosario,14.41,120.85,12,15.09,3.23,0.78,3.05,82.58,30.02,20.7,26.56,5.8
2001,Silang,14.23,120.97,1,16.61,4.54,0.92,2.69,88.54,30.45,18.95,24.81,1.61
2001,Silang,14.23,120.97,2,16.75,5.33,0.89,9.09,87.82,31.38,20.04,24.98,1.76
2001,Silang,14.23,120.97,3,20.93,4.62,0.83,4.15,87.31,30.98,21.44,25.74,1.56
2001,Silang,14.23,120.97,4,23.06,4.34,0.74,2.08,81.21,34.62,22.95,27.77,1.29
